,cost,level_1_1,level_1_2,level_1_3,level_2_1,level_2_2,region,is_44,title_vector_0,title_vector_1,title_vector_2,title_vector_3,title_vector_4,title_vector_5,title_vector_6,title_vector_7,title_vector_8,title_vector_9,title_vector_10,title_vector_11,title_vector_12,title_vector_13,title_vector_14,title_vector_15,title_vector_16,title_vector_17,title_vector_18,title_vector_19,supplier_id
288,1403333.33,1,0,0,0,0,61,1,0.006080393,-0.05267668,0.025604894,0.039707214,0.026968574,-0.033969186,0.034458987,0.28656304,-0.041129198,0.087112255,0.26760122,-0.123306006,0.2791279,-0.093600035,0.3066878,0.2395679,0.27988598,0.04314897,-0.20925733,-0.0580274,136
291,49400.0,0,0,1,0,1,2,1,0.14652704,-0.005866878,-0.008269358,0.32223684,-0.08970998,-0.3060687,-0.0029422727,0.53433096,-0.18541569,-0.11705525,-0.12816396,0.35575023,0.45616353,0.3014901,0.1148278,0.052409638,0.39982805,-0.088977516,-0.3271502,-0.29545626,74
293,41640.0,0,0,1,0,1,27,1,0.14114034,-0.37947658,0.2851385,-0.45700553,-0.07385901,-0.29802665,0.67346495,0.12072439,0.17905113,-0.15782145,-0.32766908,0.038414605,0.17932422,0.18271002,-0.06077533,0.3910623,0.43492198,0.29873914,-0.038865555,-0.045345314,74
296,159919.79,0,0,1,0,1,64,1,0.09325164,-0.01760678,0.04997686,0.12368312,-0.10855803,0.28633633,-0.020913394,0.18622082,-0.2447244,0.12959068,-0.021971809,0.13129567,0.10559286,-0.051234383,0.20188141,-0.09519975,0.26989633,0.011517474,0.033972926,-0.32254863,85
297,177333.2,0,0,1,0,1,37,1,0.08359843,-0.11251616,0.17158777,-0.14782678,-0.17391475,-0.060151145,0.16065452,0.31320372,0.04666618,0.010649948,0.09285678,-0.0043595894,0.18221207,0.16318013,0.15890434,0.14267264,0.29108387,0.031179253,-0.24592425,-0.19612078,21
301,74662.91,1,0,0,0,0,64,1,0.039218407,-0.10715597,0.20446849,0.10119524,-0.080413654,-0.0074865026,0.07264846,0.28735694,-0.4458376,-0.030842748,0.3492902,0.117447086,-0.103486486,-0.040051542,0.14600335,-0.107782386,0.32577452,-0.17798208,-0.45857695,-0.09291073,159
307,13680000.0,1,0,0,0,0,23,1,-0.022044664,-0.012620046,0.057912227,0.034444876,0.085813455,-0.037546944,0.018818108,0.24522354,-0.075644866,-0.0074952957,0.18530501,-0.03945928,0.1508846,-0.03810445,0.14124365,0.12381738,0.20341496,-0.0512031,-0.17580785,-0.041667294,26
308,60834.83,0,0,1,0,1,60,1,-0.04826205,-0.11848907,-0.06744742,0.31052405,0.4443085,-0.16029915,-0.57066137,0.32100704,-0.15457572,-0.18649341,-0.29551446,-0.57437176,-0.10635865,0.34270674,-0.49018624,-0.38362652,-0.29861867,-0.15171424,0.09868788,-0.042298455,117
309,1960000.0,1,0,0,0,0,35,1,-0.19242175,-0.054028317,0.08140712,0.011788521,-0.03958135,-0.19419827,-0.031583343,0.4669853,-0.2274242,0.14095964,0.26528195,-0.060596783,0.005791555,0.0028443844,0.19481905,0.025889507,0.44909704,-0.07315381,-0.32069513,0.017476158,107
314,131201.92,0,0,1,0,1,6,1,0.7571874,-0.14777184,0.16524248,-0.24118349,-0.52795005,-0.5501313,0.5308111,0.77754074,-0.42582843,0.057618216,0.020463547,-0.30288213,-0.17924316,0.30933326,-0.30577233,-0.011669733,-0.52471775,0.7714394,-1.2955136,0.6232802,132
316,39990.0,0,0,1,0,1,76,1,0.062103707,-0.07235731,0.17575327,0.27658442,-0.06070221,-0.029644217,-0.43546623,0.21673119,-0.43994913,0.047529835,0.22236684,-0.07849996,-0.04442917,-0.027799064,0.050791167,-0.11276084,-0.0024949673,0.1400067,0.29335952,-0.044655025,189
319,1560000.0,1,0,0,0,0,28,1,0.08321011,0.09085152,-0.0037589583,0.044702247,0.053401608,0.13709693,-0.13136648,0.07181873,0.040557135,0.029794553,0.09465299,-0.034159776,0.051590703,-0.066149995,0.14548402,0.031140303,0.206303,-0.013543865,-0.09007374,-0.08170568,61
320,3281000.0,1,0,0,0,0,68,1,-0.06371411,-0.08417893,0.4613484,0.028507337,-0.008551656,0.06852611,-0.03323668,0.013491964,-0.16703887,0.3254295,0.12551843,-0.1228622,0.1514558,0.14298223,0.30401963,0.023182321,0.22822647,0.036350112,0.08288077,-0.110552855,61
321,1850000.0,1,0,0,0,0,33,1,-0.19199567,0.032900468,0.11556179,-0.014420254,-0.10639114,-0.056945585,-0.1648474,0.39749944,-0.14733583,-0.21405187,0.4733235,-0.02584527,0.2220225,0.13979039,0.013535464,-0.15526591,0.4527682,-0.12627326,0.09920892,-0.218294,97
323,221440.5,0,0,1,0,1,0,1,-0.16720194,0.16746221,-0.10221785,0.0772882,0.35264513,-0.29302853,0.020023493,-0.5125238,-0.09084791,-0.04699389,-0.32287943,-0.123488925,-0.3221286,-0.11748192,-0.1859615,0.2501839,0.4124138,0.48420918,0.38391292,-0.27535975,101
325,1948050.0,1,0,0,0,0,67,1,-0.028389929,-0.020333536,0.05820748,0.13791776,0.11468284,-0.085266724,-0.15194221,0.4571425,-0.25559285,-0.0057648434,0.17588502,0.18421191,0.105925165,-0.06354786,0.07447149,0.2042808,0.23306142,-0.15783538,-0.17722036,-0.25562164,91
326,87328.25,0,0,1,0,1,2,1,-0.04902867,0.015468588,0.3772724,0.093011595,-0.042912733,-0.12913243,0.06411575,0.33268097,-0.30167362,-0.017687095,0.3372381,-0.08215192,0.09163729,0.01788327,0.105636425,0.104805484,0.32547364,-0.075329416,-0.20348561,-0.34619865,74
329,11899.8,0,0,1,1,0,63,1,-0.5658071,-0.14995536,0.94488186,-0.2175154,0.26154497,0.27166435,0.43586063,-0.10758226,-0.2432654,-0.1600881,0.31029427,0.23331179,-0.38228413,-0.10571999,0.17990516,0.37266016,0.7641362,-0.00857585,-0.52713954,-0.47919145,222
336,2437174.66,1,0,0,0,0,23,1,0.16428682,-0.35124996,0.32512733,0.10480426,0.16661738,-0.08094647,-0.080902226,0.29542935,-0.44903418,-0.06098266,0.36193424,-0.23911494,0.3212621,-0.054977585,0.38760388,-0.031975903,0.31218672,-0.29060432,-0.53592056,-0.3460685,1
337,74000.0,0,0,1,0,1,17,1,-0.007835848,0.45851612,-0.1934001,0.35640076,-0.36694726,-0.113321,-0.046559807,0.30363014,-0.24558121,-0.30967203,-0.12491183,0.11395797,0.1859356,-0.007154433,0.4794807,-0.12026192,0.20773965,-0.23170482,0.25265917,0.19677854,85
340,94306.08,0,0,1,0,1,23,1,0.05952108,-0.47352642,-0.09405942,-0.1288718,-0.09685238,-0.43888763,0.36543828,0.31767395,0.25503734,0.21738634,-0.18451641,-0.13304725,0.0049286345,0.14430416,0.06776375,0.39084834,0.36867318,-0.01903956,0.076611,-0.18388161,38
342,2167564.0,1,0,0,0,0,0,1,0.3340963,-0.018566336,0.29277927,-0.047117688,-0.17279686,0.100086726,-0.07254819,0.15563007,-0.20854597,0.017487442,0.26395503,0.13634671,0.25082213,-0.013315044,0.14693962,0.17577307,0.4100137,0.005625779,-0.06288413,-0.27598742,24
346,25746.0,0,0,1,0,1,2,1,0.10134108,-0.18253472,0.30626175,-0.22208297,-0.28203574,-0.33470058,0.26063675,0.4442109,0.048818838,0.12977019,-0.23470868,0.091105156,0.28595194,0.24706076,-0.06823648,0.018226895,-0.06245648,0.13570881,-0.50268507,0.1381299,74
352,169124.99,0,1,0,0,0,17,1,-0.086004056,-0.1222582,0.016377987,-0.036193486,0.031228796,-0.03905126,-0.08355592,0.18812084,-0.059393693,0.19628958,0.13760398,0.03826272,0.13797225,0.0453918,0.05010057,0.09147254,0.09354425,0.033137955,0.03460899,-0.16384181,209
356,369000.0,1,0,0,0,0,9,1,-0.08256867,0.049621798,0.30870014,0.06887447,-0.037067745,-0.16272911,-0.05897913,0.27002212,-0.32946432,-0.027230965,0.31196183,-0.06651244,0.18016133,0.06735296,0.13523446,0.090062246,0.42125943,-0.25280052,-0.13385892,-0.29546416,51
360,1850000.0,1,0,0,0,0,33,1,-0.16871786,0.1281319,0.1119524,-0.010591806,-0.13684155,-0.1786838,-0.06708096,0.24475849,-0.28504515,-0.17648189,0.43723464,-0.06630935,0.15210134,0.17548431,0.102821305,-0.11942586,0.42087448,-0.10744818,-0.023555182,-0.14276896,97
361,14137.33,0,0,1,1,0,63,1,-0.36314946,-0.12854964,0.025666421,0.26115257,0.11010379,-0.005143102,0.11966425,-0.05688401,-0.08623507,0.25421956,0.3824021,-0.08787018,0.05584848,0.11263727,0.19511351,0.39135933,0.054952677,-0.31545636,-0.016407823,-0.14434472,222
364,1850000.0,1,0,0,0,0,33,1,-0.2258451,0.04415299,0.08659594,-0.07267019,-0.1522512,-0.16750365,-0.028551817,0.30396378,-0.2895373,-0.15756571,0.5080105,-0.09804212,0.111934386,0.19239064,0.12834854,-0.12734604,0.4166662,-0.051696427,0.08505351,-0.18145321,97
367,1650794.0,1,0,0,0,0,62,1,0.038975414,-0.0713815,0.24772573,0.18827881,-0.04278229,0.05531112,-0.21734479,0.36428374,-0.23084253,0.04467521,-0.05294964,0.14222556,0.41856372,0.052568194,0.18468727,0.07988588,0.12500575,-0.022728624,-0.21139367,-0.30724928,120
370,1083553.35,1,0,0,0,0,61,1,0.15565369,-0.38475403,-0.48578823,0.1135622,0.034737755,-0.1369405,-0.09051551,0.08165801,0.38345602,0.019026509,0.26723364,-0.13430534,-0.10286014,-0.10896507,0.0119479075,-0.21295975,0.05410042,-0.2858305,0.13160497,0.072817646,127
374,239648.51,0,0,1,0,1,80,1,0.1967805,0.18569103,0.40289548,0.19437732,0.32155642,-0.20716602,0.006578577,0.33170646,-0.34241214,0.18165308,0.16219123,-0.26542553,-0.07279432,0.32847628,0.22356848,-0.11350892,0.030125273,-0.07875432,0.1302586,0.024293749,22
376,1753500.0,1,0,0,0,0,80,1,-0.033715088,-0.025792642,0.051472563,0.14295535,-0.023480957,0.078774676,-0.3287305,0.4434514,-0.07245545,-0.09690773,0.42308542,0.054725487,0.23297526,0.07655928,0.021773018,-0.113145046,0.35886097,-0.13731067,-0.0037701507,-0.2557854,10
379,1850000.0,1,0,0,0,0,33,1,-0.109162256,0.014199532,0.04929443,0.06373333,-0.09084977,-0.059971526,-0.15626495,0.37222376,-0.14659402,-0.20468909,0.47790265,-0.013626927,0.2041299,0.123947084,0.058467705,-0.1272744,0.3458877,-0.083508864,-0.0018885775,-0.19152346,97
381,5490000.0,1,0,0,0,0,40,1,0.0736418,0.07904749,0.32760158,0.118791185,0.0116334995,-0.22518404,-0.09814339,0.34130847,-0.38023823,0.096694574,0.29220647,-0.1322549,0.28803954,-0.15850365,0.21399617,0.13711736,0.4283335,-0.1281476,-0.41318133,-0.22592144,94
382,1300988.0,1,0,0,0,0,67,1,0.05106361,-0.12370694,0.18595576,0.011986441,0.020298779,0.29313943,0.13419305,0.101090156,-0.08428629,0.12656185,0.04173981,-0.13200706,0.08046445,0.008672199,0.339527,0.14155096,0.107937306,0.26150128,-0.05510894,0.03382249,45
384,915000.0,1,0,0,0,0,31,1,0.11114783,-0.27450255,-0.077481665,-0.025335955,0.027609672,-0.18610983,-0.23973508,0.21402471,-0.21845293,0.17209156,0.3698582,-0.08250093,0.21309122,-0.019640619,0.35417223,0.26099896,0.47490242,-0.15724768,-0.14586008,-0.26157796,45
385,73531.14,0,0,1,1,1,70,1,0.015086081,-0.2656572,0.21816039,0.062319446,-0.12636623,-0.0901504,0.17120294,0.23438911,-0.029488076,0.11608074,0.18958795,0.058416042,0.083291344,-0.085568815,0.20463395,0.05633107,0.18516913,0.14746858,-0.1058026,-0.23341963,139
387,1173000.0,1,0,0,0,0,62,1,-0.1512845,0.034305416,0.070199475,-0.025091888,-0.07534633,-0.06930076,-0.20894477,0.42119887,-0.20583908,-0.18096653,0.52161556,-0.03669292,0.20451681,0.13025746,-0.039467745,-0.11403443,0.43132296,-0.1553268,0.044901006,-0.18004633,126
389,4935000.0,1,0,0,0,0,35,1,0.059847344,-0.092448555,0.40258703,0.19458814,0.015777826,-0.06895929,-0.14186487,0.20133393,-0.29808518,-0.006880047,0.38579294,-0.19740435,0.3130185,-0.222595,0.2843508,0.012005774,0.30550477,-0.24231884,-0.24467008,-0.0814967,107
390,1850000.0,1,0,0,0,0,33,1,-0.16093676,0.074309774,0.10477245,-0.020632442,-0.12783042,-0.14797616,-0.054570194,0.30174008,-0.23733558,-0.15311968,0.46112373,-0.08819837,0.14564854,0.15859051,0.07677872,-0.08366407,0.39334723,-0.09381443,-0.00303516,-0.1687545,90
393,21906.8,0,0,1,1,0,22,1,-0.0005059073,-0.0021351287,0.3448669,-0.046928324,-0.06287933,-0.10208099,-0.058189422,0.10427424,-0.19484656,0.42024124,0.16679126,0.04854864,0.23421694,0.22115648,0.07529314,0.05954298,0.27910784,-0.17604797,-0.32947505,-0.34519225,214
396,1452700.0,1,0,0,0,0,13,1,-0.08417942,-0.071757466,0.052729324,0.08902655,-0.15397947,-0.18485305,-0.083306536,0.7150043,-0.19199343,-0.14407113,0.24055493,-0.13428925,0.03524515,0.035894807,0.45917994,0.08244358,0.37707812,-0.1352864,-0.4018308,0.04934311,58
397,2450000.0,1,0,0,0,0,33,1,-0.09318358,-0.07829033,-0.15454675,-0.26751634,0.088644795,-0.120183244,0.07410374,0.23606032,0.13932118,-0.22408696,0.40437505,-0.15328754,-0.16647802,-0.27991572,-0.24969119,-0.44486344,0.21488905,-0.42382246,-0.21793559,0.40464163,97
402,13531.36,0,0,1,1,1,63,1,0.25261548,-0.27304515,0.4858808,0.25029054,-0.13156989,-0.7511078,-0.65874654,0.017664894,-0.31856853,0.384493,0.9389605,-0.31554884,0.40981627,0.6039652,0.504154,0.42238614,0.33860466,-0.72020215,0.2090076,-0.48012334,222
404,24660.0,0,0,1,0,1,62,1,-0.007334409,-0.042996466,0.22088777,0.053302582,-0.08271601,-0.12949394,0.06734224,0.29269633,-0.21888798,-0.0069871615,0.2758593,-0.14170362,0.10422028,0.036448743,0.14247988,0.2167209,0.36346218,-0.10514688,-0.124752626,-0.24970163,92
408,17014.5,0,0,1,1,0,57,1,-0.41805312,0.17673454,0.25928837,0.29158995,-0.030988181,0.038702145,0.13969366,-0.08778479,-0.60372794,-0.0591189,0.021075591,-0.10360226,0.24096239,0.3970034,0.09063626,0.0043174317,-0.026922472,-0.28016827,-0.2274377,0.0535105,18
411,1252870.0,1,0,0,0,0,67,1,-0.099265635,-0.25826466,0.106660984,-0.014057631,0.031435385,0.19198674,0.37615275,0.26091424,-0.03254741,0.114947915,0.06528108,-0.15422662,0.1116723,0.14790942,-0.09230717,0.08834414,0.06500361,0.07470261,-0.080602616,0.13775595,45
412,26843.99,0,0,1,0,1,9,1,0.046103075,0.090285026,0.51447064,-0.1642991,-0.017122243,-0.014530894,-0.24877706,0.2176238,-0.039916042,0.17782527,0.17172183,-0.0032009888,0.27579364,0.1043281,-0.07079952,0.06959804,0.26459864,-0.24753517,-0.4282976,-0.16109292,170
417,15500.0,0,0,1,1,0,66,1,-0.1332884,0.14383805,0.44346225,0.039393794,-0.59658104,0.09845282,-0.05651431,-0.46078387,-0.25126332,0.6536102,-0.0040996694,0.37504438,0.09171388,0.480169,0.104194604,-0.14125706,0.37829456,-0.5538077,0.22040501,-0.3041662,129
418,83311.0,0,0,1,0,1,45,1,0.114202246,-0.32849467,0.18184987,0.039666258,-0.2783722,-0.15526444,0.33711419,0.07213811,0.046596304,-0.048282553,0.15721041,0.2224879,0.03402575,-0.045663916,0.17069308,0.007041519,0.008522082,0.19613352,0.019751478,-0.13224992,139
419,2819000.0,1,0,0,0,0,72,1,-0.033107813,-0.19320181,-0.0057245027,0.219251,-0.015715946,0.065803796,0.12358189,0.5657637,-0.30240804,-0.19542658,0.25303575,-0.26300177,0.35923597,0.02176384,0.20096114,-0.035471313,0.23885526,-0.045018163,-0.24276616,-0.18552369,137
422,1680000.0,1,0,0,0,0,72,1,-0.017543467,-0.11726715,-0.08481148,0.2260551,-0.04435104,-0.034297314,0.18972684,0.5444712,-0.32592,-0.3312435,0.29582882,-0.221051,0.40379626,0.03554035,0.3581436,0.07262229,0.22768182,-0.089890786,-0.34037462,-0.17328097,137
436,1380000.0,1,0,0,0,0,70,1,0.123595946,-0.0027841523,0.1167234,0.065699644,0.15719464,-0.28344008,0.11295356,0.22568008,-3.5134144e-07,-0.008675407,0.24810423,-0.1221459,0.18123326,-0.1303627,0.167696,0.20109828,0.28035665,-0.056167107,-0.14897665,-0.074804865,136
437,11900.0,0,0,1,1,0,21,1,-0.3510927,-0.09330276,0.038122844,0.09534471,-0.30833018,-0.08292909,-0.20878182,0.4613146,-0.60284835,-0.10734961,0.19083026,-0.21872397,0.08803641,0.16182332,0.068818666,0.22038896,0.6392463,0.021177152,-0.41931444,-0.3950612,148
440,4297000.0,1,0,0,0,0,30,1,-0.026003456,0.034425355,0.30813754,0.11208106,-0.062934674,-0.20793027,-0.09919493,0.2480548,-0.32245234,0.013416282,0.364096,0.011405995,0.14079909,0.07074458,0.18246232,0.14818667,0.35027152,-0.14503066,-0.16992268,-0.3738402,94
441,17500.0,0,0,1,0,1,62,1,0.5789411,-0.7209715,0.22662029,-0.011304035,0.20117699,0.050607618,0.09294207,0.40413052,-0.39644596,0.09888971,-0.1076498,-0.22770333,0.109245025,0.006301222,0.27458128,-0.38236055,0.1666885,-0.3652068,0.25524905,-0.19817106,124
442,500000.0,0,0,1,0,1,35,1,-0.03705069,-0.38609296,0.15618476,-0.019831449,-0.033677746,-0.018577056,0.18519591,0.10041684,0.0044584544,0.1632226,0.08010762,-0.03886231,0.15410157,-0.14730275,0.22112502,0.07488985,0.2588275,0.010079953,-0.0065897154,-0.09832549,102
448,14500.0,0,0,1,1,0,62,1,0.019176662,-0.0032751753,0.009771014,-0.01754492,0.011532897,0.013666359,-0.023515841,-0.024477363,-0.022010397,0.020165619,-0.014838643,-0.014451519,-0.02431956,-0.018623462,-1.8909574e-06,0.012914062,-0.011160518,0.017905623,-0.024852578,-0.009700085,122
451,516000.0,0,0,1,0,1,45,1,0.052173626,-0.1275908,0.36097372,0.10727696,-0.12049477,-0.07807064,0.29267412,0.2990606,-0.16741157,-0.05097804,0.19231789,0.185789,0.052019358,0.1695682,0.19045798,-0.01351833,0.15115435,0.17978136,-0.025816917,-0.23100936,92
456,1247000.0,1,0,0,0,0,62,1,-0.25616485,0.08287838,0.10054812,0.005337647,-0.15793888,-0.11928519,-0.09752743,0.3474051,-0.29217368,-0.21831496,0.51972955,-0.05672575,0.17778479,0.20810762,0.07281866,-0.18510282,0.44098765,-0.06437333,0.070395336,-0.18135111,126
458,2768545.0,1,0,0,0,0,33,1,-0.49524084,0.009449869,-0.1035599,-0.33783433,-0.024549436,-0.03451654,-0.16974263,0.15881336,0.09313182,-0.11825123,0.40906537,-0.012153086,0.0135151595,0.052686553,-0.33943564,-0.18196417,0.42449364,-0.20172904,0.13573803,0.113783665,97
460,2000.0,0,0,1,1,0,62,1,0.32428658,-0.3056083,0.20396769,-0.08837415,0.24892129,-0.15484427,-0.47821152,0.28564,-0.32253626,0.04529904,0.2544639,-0.25618517,0.17021117,0.12860845,0.20764846,-0.009772548,0.26225802,-0.84178823,-0.51931804,-0.4331959,124
465,49670.8,1,0,0,0,0,63,1,0.09986694,-0.06226873,0.3996891,0.3000399,0.0438267,-0.22470653,-0.20290762,0.11041676,-0.33958593,0.004421154,0.46144077,-0.21413334,0.18741372,-0.18654743,0.35671628,0.09822767,0.35859117,-0.25692347,-0.194668,-0.115886815,159
469,1791170.66,1,0,0,0,0,31,1,0.036940236,0.044950303,-0.043764945,0.12294408,0.12032394,-0.07200162,0.023485133,0.36363,-0.032803252,-0.1386171,0.22817162,-0.05374229,0.2940084,-0.121800475,0.25209913,0.09870049,0.24036312,0.10540917,-0.28112575,-0.05951497,44
471,34626.0,0,0,1,0,1,45,1,-0.038502146,-0.18920822,0.23942351,-0.033160936,-0.066273585,-0.04076355,0.054877296,0.3924557,-0.3021638,0.14764205,0.22549507,-0.057411864,0.13398692,0.17351986,0.33277023,0.121274866,0.5168811,-0.12307507,-0.07891943,-0.20358142,4
473,1626000.0,1,0,0,0,0,13,1,0.037641745,-0.052438416,0.0017013687,0.073678195,-0.011123483,-0.096955575,-0.04492578,0.3273607,-0.090283826,0.002708845,0.24153778,-0.1384752,0.26040697,-0.03328895,0.22177528,0.103699654,0.29539818,-0.0926125,-0.14856073,-0.11996586,64
476,1736215.83,1,0,0,0,0,9,1,-0.06633893,0.09779024,-0.22598967,-0.12481761,0.27374431,-0.14167827,-0.2881194,0.17574869,0.13773072,-0.11088997,-0.043146003,0.12720317,-0.18729232,-0.025498932,0.14852265,-0.17951517,0.50230855,-0.07040122,-0.41477448,-0.039045043,54
478,1780800.0,1,0,0,0,0,33,1,0.022419319,0.019224776,-0.13593158,0.43758,-0.019786121,-0.29735744,-0.09138233,0.43144655,-0.103222445,-0.005870097,0.14668313,0.064788155,0.53033817,-0.024302604,0.29354855,0.29251453,0.4618753,0.25996193,-0.19612858,-0.334842,97
479,1119007.97,1,0,0,0,0,47,1,0.10456464,0.031492654,-0.008521804,-0.06077958,0.11320437,0.111158356,-0.20143305,0.073084176,0.084518105,0.2172974,0.17296262,-0.043719128,0.05487763,-0.016453054,0.3062435,0.11047957,0.20696984,0.08049584,0.09507886,-0.18550709,43
480,1571400.0,1,0,0,0,0,35,1,-0.2508226,0.082599156,0.33584,-0.11535857,0.030267987,-0.2809099,0.1524677,0.0825133,-0.15131225,0.23030469,0.39245346,-0.16167925,0.19536233,0.12925206,-0.104753725,-0.044897612,0.58697855,-0.13772297,-0.299966,-0.41795498,105
481,13687.07,0,0,1,1,0,63,1,-0.014074764,-0.3917042,0.48424757,0.4694008,-0.06416171,-0.45335913,-0.5800415,0.065196455,-0.695562,0.15695405,0.711236,-0.3918759,0.31835613,0.70414984,0.73109925,0.2765456,0.6035167,-0.9178382,-0.29413885,-0.4681632,222
483,1152900.0,1,0,0,0,0,13,1,-0.025514603,0.29211396,0.2624118,0.50788695,-0.1290483,-0.102701046,-0.25639576,0.24228466,-0.11027506,-0.06346501,0.1649776,0.09335258,0.54197943,-0.082920685,0.10251495,-0.031000206,0.09150228,-0.30553737,0.043713056,-0.5478376,64
484,386670.04,0,0,1,0,1,6,1,0.016074877,-0.08418044,0.20270221,0.0001513687,-0.1318051,-0.15610382,0.12968266,0.4177002,-0.1541733,-0.038139768,0.15530491,-0.0522588,0.14693558,0.18019518,0.17004317,0.16759026,0.34293777,-0.12070515,-0.25095764,-0.1899915,92
485,1779150.0,1,0,0,0,0,35,1,0.035100106,0.026302377,-0.025408573,0.0767277,0.10020569,-0.13300614,0.045045063,0.2852087,-0.06336307,-0.085994594,0.23052204,-0.0731633,0.21154909,-0.12864761,0.20063804,0.08699994,0.22918989,0.016189255,-0.23337281,-0.08002134,105
487,43485.0,0,0,1,0,1,81,1,-0.13383877,-0.27932426,0.20916763,-0.107102014,0.051963896,0.030905338,0.10686746,0.22947165,0.010839389,0.45544788,0.25372148,-0.07513531,0.25391343,-0.1737687,0.39952746,0.3965151,0.41550282,0.109032676,0.08509741,-0.13114348,147
489,150724.94,0,0,1,0,1,46,1,-0.033602316,0.0042942907,0.25546893,-0.075057164,-0.06427553,0.11261161,-0.0015233384,0.36727804,-0.2485616,0.22491813,0.31940264,-0.124447,0.18850186,-0.15542099,0.07890207,-0.1349613,-0.14717604,0.24603824,-0.29036123,-0.3092824,85
492,20120.0,0,0,1,0,1,24,1,-0.0052300245,-0.20719959,0.08014709,-0.06120932,-0.04974966,-0.07071998,0.17458737,0.42511344,-0.20593081,0.08152149,0.16274273,-0.21128954,0.08267745,0.11866884,0.26531965,0.14324644,0.5337759,-0.17030914,0.0036797372,-0.1134664,183
493,1268010.0,1,0,0,0,0,39,1,0.19983883,-0.20811623,0.16628641,-0.09695907,-0.14593382,0.11751371,-0.08519378,0.15846105,-0.40219373,0.043130532,0.2462214,0.04785255,0.17893165,-0.05819233,0.14035472,0.18995754,0.50697064,-0.015936203,0.08333479,-0.34846494,111
494,1268010.0,1,0,0,0,0,39,1,0.2558789,-0.10811096,0.18617955,-0.09396751,-0.107950695,0.16832367,-0.061894555,0.13370217,-0.42363888,0.069490194,0.14152186,0.10210546,0.16556124,0.02438454,0.1107177,0.09369406,0.53084713,0.023467055,0.059748586,-0.3866727,111
496,15842.08,0,0,1,1,0,68,1,-0.08218984,-0.26390466,0.33529234,-0.24642658,0.075031914,0.015083162,0.08355041,0.23226461,-0.3756359,-0.095439814,0.10755925,0.024162674,0.24235956,0.063264325,0.34310082,0.14853728,0.31833923,0.12628868,0.096030094,-0.0147440415,139
497,103658.67,0,1,0,0,0,42,1,0.039210487,0.25698444,0.23413822,-0.23056582,0.07932138,-0.12136943,-0.079548486,0.30781132,-0.22124007,0.14183319,0.093166925,-0.33591795,-0.069274515,-0.07853037,0.32117215,0.40262923,0.00087772025,0.003110188,-0.42247343,-0.2876101,207
498,2040000.0,1,0,0,0,0,45,1,-0.042435545,0.006500109,0.003106512,0.07189957,0.15089191,-0.09272451,0.09358423,0.3548576,-0.026049275,-0.048862517,0.20913889,-0.113740996,0.28615397,-0.06750635,0.2546849,0.05887876,0.23987375,-0.022532025,-0.24344373,0.025577944,14
